Values,Values_10_18_12,Values_10_29_10,Values_10_39_21,Values_10_49_27,Values_10_59_32,Values_11_09_34,Values_11_20_20,Values_11_31_02,Values_11_41_27,Values_11_51_53,Values_12_02_21,Values_12_12_46,Values_12_23_10,Values_12_33_13,Values_12_42_44,Values_12_52_25,Values_13_02_46,Values_13_14_20,Values_13_26_28,Values_13_37_54,Values_13_50_00,Values_14_02_18,Values_14_14_24,Values_14_26_08,Values_14_38_28,Values_14_50_48,Values_15_01_34,Values_15_10_59,Values,Values_15_20_57,Values_15_30_34,Values_15_40_10,Values_15_49_43,Values_15_59_17,Values_16_08_49,Values_16_18_23,Values_16_27_54,Values_16_37_26,Values_16_46_59,Values_16_56_30,Values_17_06_02,Values_17_15_35,Values_17_25_05,Values_17_34_36,Values_17_44_05,Values_17_53_36,Values_18_03_07,Values_18_12_37,Values_18_22_08,Values_18_31_37,Values_18_41_06,Values_18_50_35,Values_19_00_06,Values_19_09_36,Values_19_19_06,Values_19_28_34,Values_19_38_02,Values_19_47_30,Values_19_57_00,Values_20_06_30,Values_20_16_00,Values_20_25_29,Values_20_34_58,Values_20_44_25,Values_20_53_53,Values_21_03_22,Values_21_12_51,Values_21_22_19,Values_21_31_47,Values_21_41_15,Values_21_50_42,Values_22_00_13,Values_22_09_44,Values_22_19_19,Values_22_28_47,Values_22_38_13,Values_22_47_40,Values_22_57_08,Values_23_06_36,Values_23_16_04,Values_23_25_30,Values_23_34_56,Values_23_44_24,Values_23_53_52,Values_00_03_17,Values_00_12_43,Values_00_22_10,Values_00_31_36,Values_00_41_01,Values_00_50_27,Values_00_59_52,Values_01_09_18,Values_01_18_45,Values_01_28_10,Values_01_37_33,Values_01_46_59,Values_01_56_25,Values_02_05_51,Values_02_15_13,Values_02_24_07,Values_02_33_00
0.984040281,1.058138329,1.02236034,0.990189468,0.972523591,0.946592816,0.896690211,0.838977291,0.788405573,0.720874549,0.632698824,0.529866133,0.422251134,0.315455438,0.224290602,0.14271925,0.071676485,0.011631712,-0.040366146,-0.08720738,-0.130911638,-0.172756783,-0.213442493,-0.253256296,-0.292239951,-0.330322098,-0.3674015,-0.403388062,-0.43821695,-0.446398787,-0.471848993,-0.504265689,-0.535463111,-0.565446566,-0.594226558,-0.621816013,-0.648228523,-0.673477328,-0.6975748,-0.720532255,-0.742359964,-0.763067289,-0.782662884,-0.801154939,-0.818551431,-0.834860395,-0.850090179,-0.864249708,-0.877348724,-0.889398025,-0.900409687,-0.910397271,-0.919376003,-0.927362946,-0.934377132,-0.940439678,-0.945573861,-0.949805168,-0.953161311,-0.9556722,-0.957369885,-0.958288469,-0.958463979,-0.957934211,-0.956738557,-0.954917796,-0.952513882,-0.949569707,-0.946128871,-0.942235435,-0.937933686,-0.933267903,-0.928282131,-0.923019973,-0.91752439,-0.911837526,-0.906000544,-0.900053493,-0.89403519,-0.887983126,-0.881933389,-0.875920614,-0.86997794,-0.864136974,-0.858427775,-0.852878815,-0.847516954,-0.842367388,-0.837453592,-0.832797238,-0.828418106,-0.824333977,-0.820560521,-0.817111193,-0.813997133,-0.811227091,-0.808807383,-0.806741886,-0.805032068,-0.803677069,-0.802673825,-0.802017228
0.984059502,1.056924293,1.020989774,0.989600929,0.972778148,0.947663964,0.898489895,0.841414835,0.79124819,0.723970058,0.63598067,0.532984162,0.424336552,0.315143688,0.219982539,0.134811075,0.061784575,0.001101304,-0.050736166,-0.096983944,-0.13985836,-0.180735426,-0.220364823,-0.259063984,-0.296896985,-0.333811141,-0.369720687,-0.404547498,-0.438235213,-0.44614659,-0.470750069,-0.502076566,-0.532212046,-0.561161941,-0.58893617,-0.615546665,-0.641005812,-0.665325554,-0.688516944,-0.710589995,-0.73155372,-0.751416271,-0.770185156,-0.787867478,-0.804470196,-0.820000391,-0.834465526,-0.847873702,-0.860233907,-0.871556249,-0.881852175,-0.89113468,-0.899418489,-0.90672022,-0.913058523,-0.918454189,-0.922930228,-0.926511917,-0.929226809,-0.931104711,-0.932177622,-0.932479642,-0.932046842,-0.93091711,-0.929129968,-0.926726367,-0.923748467,-0.9202394,-0.916243032,-0.911803718,-0.906966059,-0.901774664,-0.896273924,-0.890507798,-0.88451961,-0.878351871,-0.872046115,-0.865642761,-0.859180987,-0.852698641,-0.846232155,-0.83981649,-0.833485083,-0.827269812,-0.821200962,-0.815307182,-0.809615447,-0.804150996,-0.798937262,-0.793995787,-0.789346116,-0.785005694,-0.780989749,-0.777311186,-0.773980498,-0.771005698,-0.768392289,-0.766143269,-0.764259185,-0.76273823,-0.761576381,-0.760767582
0.984079084,1.055785837,1.019731063,0.989144109,0.973179471,0.948902174,0.900498178,0.844145969,0.794538814,0.727793245,0.640452592,0.537934775,0.428983386,0.318142056,0.219759637,0.131761132,0.057469353,-0.003203211,-0.054281626,-0.09936787,-0.140862235,-0.180231857,-0.218272952,-0.255331546,-0.291493948,-0.326726621,-0.360959891,-0.394128147,-0.426183885,-0.433708227,-0.45709897,-0.486860982,-0.515468521,-0.542927064,-0.569245829,-0.59443563,-0.618507526,-0.641472051,-0.663338846,-0.684116548,-0.703812851,-0.722434662,-0.739988316,-0.756479821,-0.771915119,-0.786300348,-0.7996421,-0.811947682,-0.823225351,-0.833484554,-0.842736143,-0.850992578,-0.85826811,-0.864578942,-0.869943363,-0.874381857,-0.877917177,-0.880574391,-0.882380888,-0.883366353,-0.883562704,-0.883003992,-0.881726274,-0.87976745,-0.877167081,-0.873966175,-0.870206966,-0.865932674,-0.861187261,-0.85601518,-0.850461134,-0.84456983,-0.838385755,-0.831952953,-0.82531483,-0.818513965,-0.81159195,-0.804589248,-0.797545073,-0.79049729,-0.783482333,-0.776535144,-0.76968912,-0.762976067,-0.756426162,-0.750067904,-0.743928064,-0.738031616,-0.732401658,-0.727059316,-0.72202364,-0.717311487,-0.712937407,-0.708913546,-0.705249551,-0.701952523,-0.699026991,-0.696474938,-0.694295869,-0.692486926,-0.691043045,-0.689957153
0.984098778,1.054717032,1.018576491,0.988808101,0.973712501,0.950287498,0.902689164,0.847136297,0.798230617,0.732279251,0.646022859,0.54459037,0.436026373,0.324256367,0.223412184,0.13334206,0.058473391,-0.001578907,-0.051343718,-0.094745841,-0.134355428,-0.171723276,-0.207688621,-0.242624847,-0.276640455,-0.309721539,-0.3418151,-0.372868536,-0.402843538,-0.409874282,-0.431717778,-0.459481973,-0.486135946,-0.511685128,-0.536137924,-0.559503904,-0.58179268,-0.603013272,-0.62317382,-0.642281518,-0.660342694,-0.677362975,-0.693347507,-0.708301201,-0.722228987,-0.735136076,-0.747028214,-0.757911937,-0.767794805,-0.776685636,-0.784594717,-0.791534009,-0.797517316,-0.802560453,-0.806681371,-0.80990026,-0.812239627,-0.813724331,-0.814381587,-0.81424094,-0.813334189,-0.811695293,-0.809360233,-0.806366843,-0.802754627,-0.798564538,-0.793838754,-0.78862043,-0.782953452,-0.776882184,-0.770451219,-0.763705137,-0.756688271,-0.749444492,-0.742017002,-0.734448157,-0.726779303,-0.71905063,-0.711301062,-0.703568149,-0.695887995,-0.688295185,-0.680822739,-0.67350206,-0.666362891,-0.659433262,-0.652739428,-0.646305802,-0.640154861,-0.63430705,-0.628780665,-0.623591742,-0.61875394,-0.614278442,-0.610173877,-0.606446271,-0.603099042,-0.60013304,-0.597546627,-0.595335811,-0.593494423,-0.592014325
0.984118336,1.053711683,1.017517951,0.988581566,0.974361775,0.951799659,0.905036675,0.850351096,0.802276196,0.737361853,0.652596624,0.552817322,0.445290481,0.333278023,0.230709506,0.139297858,0.064503217,0.005634463,-0.042312423,-0.083559236,-0.12083073,-0.15575356,-0.189206477,-0.221589052,-0.253031979,-0.283541436,-0.313081631,-0.341613392,-0.369107875,-0.375550143,-0.395548686,-0.420929694,-0.44525188,-0.468520527,-0.490743097,-0.511927786,-0.53208264,-0.551215062,-0.569331603,-0.586437949,-0.602539012,-0.617639114,-0.631742199,-0.644852076,-0.656972676,-0.668108299,-0.678263868,-0.687445177,-0.695659118,-0.702913911,-0.709219314,-0.714586811,-0.719029792,-0.722563705,-0.725206179,-0.726977125,-0.727898808,-0.727995872,-0.727295346,-0.725826607,-0.723621303,-0.720713248,-0.71713828,-0.712934091,-0.708140031,-0.702796885,-0.696946642,-0.690632244,-0.683897333,-0.676785997,-0.669342517,-0.661611119,-0.653635747,-0.645459838,-0.637126125,-0.628676455,-0.620151629,-0.611591262,-0.603033671,-0.594515775,-0.586073019,-0.577739313,-0.569546974,-0.561526683,-0.553707433,-0.54611648,-0.538779271,-0.531719371,-0.524958371,-0.518515778,-0.512408903,-0.506652742,-0.501259864,-0.496240314,-0.491601542,-0.487348366,-0.483482976,-0.48000499,-0.476911548,-0.474197468,-0.471855428,-0.469876198
0.984137506,1.052763345,1.016546981,0.988452795,0.975111517,0.953418171,0.907514436,0.853755595,0.806628017,0.742974213,0.660077224,0.562478163,0.456594224,0.344988468,0.241405512,0.1493506,0.075237416,0.018064071,-0.027615369,-0.066291465,-0.100827375,-0.132917589,-0.163476903,-0.192929979,-0.221429713,-0.249002779,-0.275631033,-0.301289066,-0.325957686,-0.331729602,-0.349626491,-0.372292463,-0.393957648,-0.414627048,-0.434307039,-0.453004309,-0.470725206,-0.487475408,-0.503259793,-0.518082468,-0.531946886,-0.54485603,-0.556812629,-0.56781939,-0.577879248,-0.586995611,-0.595172601,-0.602415291,-0.608729935,-0.614124182,-0.618607282,-0.622190273,-0.624886149,-0.626710007,-0.627679167,-0.627813266,-0.62713432,-0.625666752,-0.623437382,-0.620475388,-0.616812223,-0.612481501,-0.607518851,-0.601961736,-0.595849253,-0.589221905,-0.582121361,-0.574590202,-0.566671663,-0.558409372,-0.549847098,-0.541028502,-0.531996904,-0.522795064,-0.513464985,-0.504047734,-0.494583284,-0.485110385,-0.475666448,-0.466287456,-0.457007892,-0.447860678,-0.438877127,-0.430086894,-0.42151793,-0.413196427,-0.405146748,-0.397391351,-0.389950687,-0.382843097,-0.37608469,-0.369689229,-0.363668018,-0.35802981,-0.352780743,-0.347924312,-0.343461388,-0.339390282,-0.335706862,-0.332404711,-0.329475339,-0.326908413
0.984156037,1.051865349,1.015654802,0.988409766,0.975945721,0.955122463,0.910096229,0.857315224,0.811238819,0.74904956,0.668367386,0.573433618,0.469752748,0.359163337,0.255243855,0.163206745,0.090334289,0.035313145,-0.007707216,-0.043455878,-0.074917487,-0.103846222,-0.131189528,-0.157396119,-0.1826411,-0.206971975,-0.230388589,-0.252879518,-0.27443531,-0.279468955,-0.295051535,-0.314728196,-0.333468265,-0.351276305,-0.368157446,-0.384116711,-0.399158621,-0.413287011,-0.426504992,-0.438815024,-0.450219049,-0.460718678,-0.470315403,-0.479010825,-0.486806888,-0.493706115,-0.499711841,-0.504828439,-0.509061542,-0.512418248,-0.51490732,-0.516539362,-0.517326984,-0.51728494,-0.516430242,-0.514782248,-0.512362714,-0.509195818,-0.505308143,-0.500728626,-0.495488475,-0.489621041,-0.483161666,-0.476147497,-0.468617276,-0.460611106,-0.452170205,-0.443336644,-0.43415309,-0.424662534,-0.414908042,-0.404932501,-0.394778387,-0.384487552,-0.374101021,-0.363658826,-0.353199848,-0.342761697,-0.332380598,-0.322091318,-0.311927091,-0.301919567,-0.29209877,-0.282493053,-0.273129051,-0.26403163,-0.255223819,-0.246726725,-0.238559442,-0.230738934,-0.223279923,-0.216194767,-0.209493356,-0.203183024,-0.197268488,-0.191751836,-0.186632551,-0.181907591,-0.177571517,-0.173616671,-0.170033389,-0.166810253
0.984173675,1.051010824,1.014832351,0.9884402,0.976848233,0.95689198,0.912756055,0.86099584,0.816061977,0.755521816,0.677370322,0.585544465,0.484580628,0.375576203,0.271962622,0.180562932,0.109438948,0.056969429,0.016940202,-0.015584499,-0.043693406,-0.069192215,-0.093057705,-0.115761665,-0.137501377,-0.158345422,-0.178311845,-0.19740331,-0.215620085,-0.219862083,-0.232963609,-0.249436753,-0.265043227,-0.279786969,-0.293671681,-0.306700555,-0.318876138,-0.330200299,-0.340674287,-0.350298833,-0.359074312,-0.367000924,-0.3740789,-0.380308718,-0.385691327,-0.390228366,-0.393922389,-0.396777079,-0.398797455,-0.399990075,-0.400363218,-0.399927061,-0.398693828,-0.396677925,-0.393896045,-0.390367247,-0.386113005,-0.381157217,-0.375526185,-0.369248557,-0.36235523,-0.354879222,-0.346855503,-0.338320809,-0.329313418,-0.319872913,-0.310039927,-0.299855877,-0.289362699,-0.278602579,-0.267617691,-0.256449953,-0.245140791,-0.233730925,-0.222260178,-0.210767307,-0.199289857,-0.187864045,-0.176524659,-0.165304988,-0.154236757,-0.143350088,-0.132673461,-0.122233674,-0.112055804,-0.102163159,-0.092577206,-0.083317498,-0.074401572,-0.065844841,-0.057660476,-0.049859294,-0.042449651,-0.035437359,-0.028825639,-0.022615109,-0.016803825,-0.011387371,-0.006358998,-0.001709814,0.002570993,0.006495891
0.984190166,1.050192719,1.01407032,0.988531616,0.977802824,0.958706287,0.915468259,0.864763925,0.821051824,0.762326149,0.68699072,0.598673194,0.500894353,0.394001874,0.291298493,0.201111167,0.132189704,0.082612857,0.045846847,0.016782237,-0.007756115,-0.029617302,-0.049804237,-0.06881083,-0.086856466,-0.104030928,-0.120370542,-0.13589202,-0.150605226,-0.154016953,-0.164517276,-0.177633684,-0.189958678,-0.201495346,-0.21224576,-0.222211102,-0.231391785,-0.239787587,-0.24739778,-0.254221288,-0.260256852,-0.265503213,-0.269959305,-0.273624463,-0.276498623,-0.278582533,-0.279877959,-0.280387889,-0.280116727,-0.279070483,-0.277256949,-0.274685859,-0.27136904,-0.267320528,-0.26255667,-0.257096196,-0.250960254,-0.244172415,-0.236758646,-0.228747238,-0.220168707,-0.211055649,-0.201442573,-0.191365697,-0.180862723,-0.169972588,-0.158735205,-0.147191193,-0.1353816,-0.123347637,-0.111130415,-0.098770696,-0.08630866,-0.073783695,-0.06123421,-0.048697472,-0.036209469,-0.023804799,-0.011516585,0.000623593,0.012585744,0.024341502,0.035864157,0.047128682,0.058111767,0.068791868,0.079149263,0.089166134,0.098826661,0.108117129,0.117026041,0.125544234,0.133664975,0.141384039,0.148699756,0.155613005,0.16212717,0.168248037,0.173983644,0.179344086,0.184341273,0.18898867
0.984205259,1.049403821,1.013359189,0.98867138,0.978793256,0.96054515,0.918207646,0.868586759,0.826163925,0.769399452,0.697135593,0.612685457,0.518514464,0.414219222,0.312990323,0.224543362,0.158223712,0.111822351,0.078532437,0.053104626,0.032295101,0.01421937,-0.002148522,-0.017323683,-0.031547445,-0.044930788,-0.05752825,-0.06937042,-0.080476508,-0.08303394,-0.090859032,-0.100525866,-0.109481482,-0.117727872,-0.125265253,-0.132092601,-0.138208035,-0.143609095,-0.148292968,-0.152256676,-0.155497253,-0.158011923,-0.159798283,-0.160854487,-0.161179432,-0.160772954,-0.159636012,-0.157770881,-0.155181332,-0.151872807,-0.147852585,-0.143129937,-0.137716255,-0.131625172,-0.124872646,-0.117477026,-0.10945908,-0.100841989,-0.091651312,-0.081914906,-0.071662816,-0.060927124,-0.049741773,-0.038142351,-0.026165864,-0.013850476,-0.001235243,0.011640161,0.024735726,0.038011373,0.051427222,0.064943841,0.078522473,0.092125245,0.105715351,0.119257205,0.13271657,0.146060663,0.159258224,0.172279576,0.185096659,0.197683056,0.210014012,0.222066453,0.23381901,0.245252063,0.256347793,0.267090255,0.277465473,0.287461537,0.297068721,0.306279587,0.315089083,0.323494612,0.331496071,0.339095841,0.346298728,0.35311186,0.359544522,0.36560795,0.371315091,0.376680332
0.984218702,1.048636778,1.012689257,0.988846756,0.979803347,0.962388616,0.920949584,0.872432562,0.831355312,0.776680751,0.70771502,0.627451295,0.537267348,0.436013531,0.336782151,0.250555206,0.187181833,0.144181698,0.114523348,0.092851633,0.07587167,0.061671372,0.049204723,0.037936343,0.027603199,0.01807326,0.009274007,0.001161287,-0.0062931,-0.007986323,-0.013106708,-0.019289429,-0.024845668,-0.029776043,-0.034078678,-0.037750138,-0.040786069,-0.043181632,-0.044931804,-0.046031608,-0.04647629,-0.046261492,-0.045383418,-0.043838996,-0.041626048,-0.038743459,-0.035191351,-0.030971253,-0.026086269,-0.020541236,-0.014342886,-0.007499977,-2.34E-05,0.008073603,0.01677559,0.026064634,0.035920422,0.046320239,0.057239022,0.06864944,0.080522018,0.092825294,0.105526004,0.118589306,0.131979018,0.145657879,0.159587825,0.17373027,0.188046385,0.202497375,0.217044746,0.23165055,0.246277614,0.260889742,0.275451893,0.289930327,0.304292725,0.31850828,0.332547757,0.346383544,0.35998967,0.373341818,0.386417336,0.399195245,0.411656251,0.423782784,0.435559038,0.446971045,0.458006758,0.468656148,0.478911316,0.488766592,0.498218627,0.50726646,0.515911545,0.524157738,0.532011232,0.539480437,0.54657582,0.553309685,0.559695933,0.565749779
0.984230246,1.047884121,1.012050678,0.989044945,0.980817022,0.964217076,0.923670083,0.876270613,0.836584669,0.784111536,0.718642749,0.642846151,0.556986686,0.459178375,0.362425653,0.278849382,0.218712714,0.179284509,0.153358447,0.135507615,0.122403373,0.112113608,0.103575107,0.096233164,0.089803402,0.084133043,0.079131972,0.074742923,0.070929174,0.070096768,0.067668577,0.06494962,0.062768315,0.061125714,0.06002604,0.059475353,0.059480662,0.060049334,0.061188726,0.062905923,0.065207552,0.068099627,0.071587401,0.075675228,0.080366413,0.085663065,0.091565948,0.098074326,0.105185812,0.112896219,0.121199423,0.130087235,0.139549282,0.149572921,0.160143163,0.171242631,0.18285155,0.194947769,0.207506814,0.220501986,0.233904488,0.247683592,0.261806835,0.276240243,0.290948584,0.30589563,0.321044443,0.336357659,0.351797767,0.367327397,0.382909575,0.398507979,0.414087156,0.429612726,0.44505155,0.460371866,0.475543403,0.490537461,0.505326958,0.519886465,0.534192218,0.548222114,0.561955712,0.575374223,0.588460523,0.601199173,0.613576455,0.62558044,0.637201057,0.648430197,0.659261809,0.669691998,0.679719112,0.689343801,0.698569042,0.707400113,0.715844529,0.723911911,0.731613823,0.738963545,0.74597583,0.752666624
0.984239643,1.047138276,1.011433487,0.98925313,0.981818365,0.96601132,0.926345859,0.88007134,0.84181248,0.791636029,0.729836684,0.65875167,0.577514578,0.483517063,0.389682058,0.309138158,0.252476123,0.216738272,0.194593862,0.18057783,0.171344632,0.164949411,0.160314528,0.15686693,0.154301378,0.152444809,0.151190053,0.150467317,0.150231923,0.150244713,0.150457645,0.151131797,0.152251182,0.15381884,0.155841601,0.158328372,0.161288994,0.16473352,0.168671767,0.173113036,0.17806592,0.183538169,0.189536566,0.196066809,0.20313339,0.210739476,0.218886772,0.227575394,0.23680373,0.246568314,0.256863694,0.267682321,0.279014445,0.290848031,0.303168701,0.315959696,0.32920188,0.342873765,0.356951575,0.371409356,0.386219104,0.401350945,0.416773335,0.432453295,0.448356665,0.46444838,0.480692753,0.497053765,0.513495352,0.529981686,0.546477438,0.562948027,0.579359835,0.595680407,0.61187861,0.627924766,0.643790748,0.659450053,0.674877839,0.690050946,0.70494789,0.719548855,0.733835669,0.747791799,0.761402337,0.774654016,0.787535241,0.800036141,0.812148638,0.823866541,0.835185635,0.846103777,0.856620974,0.866739441,0.876463611,0.885800117,0.894757708,0.90334713,0.911580939,0.919473289,0.92703968,0.934296677
0.984246649,1.046391589,1.010827627,0.98945851,0.982791656,0.967752577,0.928954382,0.883806384,0.847001131,0.799201379,0.741219248,0.675056297,0.598702359,0.508843672,0.418323585,0.341145408,0.288145576,0.256167564,0.237806757,0.227592784,0.222179458,0.219616159,0.21881349,0.219181088,0.220393468,0.222257904,0.22465086,0.227490723,0.230725518,0.231556947,0.234325516,0.23827734,0.242578984,0.247235797,0.252257485,0.257656018,0.263444253,0.269635076,0.276240895,0.283273333,0.290743045,0.298659603,0.307031394,0.315865532,0.325167767,0.334942387,0.345192108,0.355917965,0.367119196,0.378793126,0.390935056,0.403538159,0.416593394,0.430089425,0.444012582,0.458346825,0.47307376,0.488172671,0.503620594,0.51939243,0.535461089,0.551797667,0.56837166,0.585151203,0.60210333,0.619194252,0.636389648,0.653654959,0.670955673,0.68825761,0.705527183,0.722731643,0.739839297,0.756819695,0.773643785,0.790284038,0.806714533,0.822911021,0.838850948,0.854513462,0.869879397,0.884931251,0.89965315,0.914030826,0.9280516,0.941704381,0.954979689,0.967869697,0.9803683,0.992471189,1.004175945,1.015482125,1.026391333,1.036907272,1.047035755,1.056784676,1.066163924,1.075185259,1.083862127,1.092209442,1.100243336,1.107980882
0.984251023,1.045636338,1.010222981,0.989648333,0.983721407,0.969422553,0.931473912,0.887448645,0.852114983,0.806757796,0.752717647,0.691655696,0.620411139,0.534983725,0.448134453,0.37460811,0.325410333,0.297216483,0.282598168,0.276111489,0.274425168,0.275589467,0.278505825,0.282567674,0.287430032,0.292881285,0.298782365,0.305040649,0.311597601,0.313211638,0.31842061,0.32549612,0.332823725,0.340411412,0.348272025,0.356420808,0.364873808,0.373646891,0.382755176,0.392212717,0.402032324,0.412225475,0.422802239,0.433771222,0.445139504,0.456912565,0.469094208,0.481686461,0.494689488,0.508101487,0.521918595,0.536134797,0.550741847,0.565729211,0.58108402,0.596791059,0.612832781,0.629189349,0.645838724,0.662756776,0.679917437,0.69729289,0.714853782,0.73256947,0.750408288,0.768337831,0.786325242,0.804337513,0.822341774,0.840305572,0.858197138,0.875985621,0.89364131,0.911135809,0.928442189,0.945535104,0.962390865,0.978987494,0.995304734,1.011324046,1.027028579,1.042403135,1.057434121,1.072109514,1.086418835,1.100353135,1.113905008,1.127068627,1.139839802,1.15221605,1.164196676,1.175782861,1.186977723,1.197786364,1.208215878,1.218275315,1.227975598,1.23732939,1.246350911,1.255055722,1.263460472,1.271582631
0.984252528,1.044864752,1.009609388,0.989809924,0.984592392,0.971003447,0.933883514,0.890972298,0.857120404,0.814258629,0.764264027,0.708452999,0.642512094,0.561774556,0.47891152,0.409277396,0.363976822,0.339550369,0.328594998,0.325723722,0.327634929,0.332386065,0.338871928,0.346470922,0.35481946,0.363687958,0.372922766,0.382421156,0.392118823,0.394471533,0.40198093,0.411994269,0.422160441,0.432490394,0.44300036,0.45370906,0.464635892,0.475799837,0.48721884,0.498909481,0.510886819,0.523164313,0.535753795,0.548665436,0.561907718,0.57548739,0.589409409,0.603676878,0.618290964,0.633250819,0.6485535,0.664193892,0.68016464,0.696456098,0.713056301,0.729950956,0.747123463,0.764554971,0.782224466,0.800108889,0.818183302,0.836421071,0.854794095,0.87327305,0.891827659,0.910426984,0.929039714,0.947634463,0.966180067,0.984645857,1.003001925,1.02121936,1.039270457,1.057128895,1.074769877,1.092170238,1.109308514,1.126164978,1.142721647,1.158962261,1.174872247,1.190438663,1.205650147,1.220496868,1.234970483,1.249064119,1.262772377,1.276091354,1.289018693,1.301553652,1.313697174,1.325451968,1.336822564,1.347815362,1.358438627,1.368702457,1.378618693,1.388200786,1.397463618,1.406423284,1.41509684,1.423502045
